class;meanLeftPupilDiameter;meanRightPupilDiameter;stdLeftGazeDirection;stdRightGazeDirection;stdHeadDirection;meanHeartRate
1;0.00412197;0.00409418;0.156352;0.15048399999999998;0.013926499999999998;63.0
1;0.00421268;0.00412506;0.153771;0.181546;0.020124;65.1233
1;0.00435373;0.00409334;0.139087;0.16023900000000002;0.0136683;62.4567
1;0.00432592;0.00417722;0.159253;0.165518;0.0159207;65.2333
1;0.00416595;0.00424433;0.139498;0.150793;0.020488299999999997;62.0233
1;0.00432808;0.00419915;0.162476;0.147086;0.013161700000000002;62.9067
1;0.004268699999999999;0.00403671;0.160781;0.18370699999999998;0.0136554;62.2767
1;0.00430039;0.00404322;0.149647;0.166575;0.021928200000000002;64.05
1;0.00418073;0.00406715;0.173481;0.170434;0.0163424;64.46
1;0.00423361;0.00412627;0.158929;0.147877;0.014483700000000002;65.1033
1;0.00423588;0.00410864;0.17458800000000002;0.15515;0.023500999999999998;64.18
1;0.00424305;0.00414666;0.135888;0.163456;0.013433600000000002;64.6867
1;0.00426203;0.00404177;0.162547;0.137404;0.019912;62.96
1;0.00436344;0.00421506;0.135073;0.162445;0.0138781;62.7867
1;0.00415657;0.0041933;0.164873;0.15191400000000002;0.015420600000000001;64.8733
1;0.00414771;0.0042444;0.147231;0.172991;0.0138233;64.63
1;0.00412911;0.00418999;0.167534;0.186782;0.024201499999999997;62.2367
1;0.00436;0.00414906;0.134062;0.15804100000000001;0.0239071;62.8267
1;0.00426598;0.00411483;0.152883;0.137853;0.0165565;62.62
1;0.00415293;0.00421463;0.15696400000000002;0.174549;0.016166800000000002;64.8433
1;0.00435912;0.00419421;0.162321;0.18173699999999998;0.014793500000000001;64.6333
1;0.00417875;0.00409772;0.166286;0.181679;0.0182364;64.5233
1;0.00412492;0.00414275;0.153798;0.163026;0.017016999999999997;62.2133
1;0.00417825;0.00419329;0.13483;0.174491;0.0161494;62.36
1;0.00424192;0.00411237;0.134712;0.17431300000000002;0.013760099999999999;64.42
1;0.00408616;0.00424561;0.164999;0.161945;0.0177082;62.4933
1;0.00414298;0.00412848;0.16442400000000001;0.15950899999999998;0.0155827;62.06
1;0.00417873;0.00412691;0.164081;0.151126;0.0174398;63.0733
1;0.00422501;0.00405777;0.14615;0.147688;0.0180876;63.3533
1;0.00412826;0.00411138;0.14943;0.145429;0.017361;62.2067
1;0.00412636;0.00411614;0.154255;0.159685;0.013637799999999999;64.3667
1;0.00427159;0.00415502;0.159393;0.149005;0.015371000000000001;62.5533
1;0.00432449;0.00410089;0.141374;0.170523;0.014246799999999999;63.7333
1;0.00425479;0.00414781;0.160805;0.15098399999999998;0.013187799999999998;63.4867
1;0.00426599;0.00414146;0.152947;0.158804;0.019372999999999998;62.3633
1;0.00415269;0.00410531;0.13441;0.1644;0.0158251;64.6867
1;0.0042293;0.00414041;0.15797;0.173881;0.0195069;62.3433
1;0.00416515;0.00411584;0.153192;0.160797;0.0169301;62.2133
1;0.00428031;0.00412548;0.15748499999999999;0.171273;0.0232769;64.11
1;0.00429444;0.00412547;0.162102;0.165536;0.0192604;65.2733
1;0.00409291;0.00419927;0.160657;0.171155;0.0154719;63.16
1;0.00422037;0.00408533;0.13885799999999998;0.169674;0.0131731;64.6867
1;0.0042978;0.00416551;0.162624;0.147201;0.014050700000000001;64.7233
1;0.00414258;0.00412813;0.146644;0.16309400000000002;0.013493999999999999;63.7033
1;0.00414705;0.0040907;0.14824600000000002;0.186858;0.0156643;62.3467
1;0.00424313;0.00416046;0.17064100000000001;0.156614;0.0175453;62.2133
1;0.0041586999999999995;0.00421859;0.13928800000000002;0.168968;0.0173355;62.6567
1;0.00435949;0.00404951;0.147175;0.135733;0.0163565;62.0467
1;0.00420298;0.00423571;0.151923;0.13542300000000002;0.0132715;62.62
1;0.00411059;0.00408982;0.14416600000000002;0.173967;0.0157746;64.3767
1;0.00417769;0.00420512;0.160656;0.182901;0.015562200000000002;62.2767
1;0.00417801;0.00411092;0.146476;0.166722;0.0165807;64.7633
1;0.00421077;0.00413894;0.15689;0.17219600000000002;0.0148881;64.6867
1;0.00422208;0.00416586;0.160821;0.161268;0.013585499999999999;62.16
1;0.00421367;0.00419832;0.12753299999999998;0.18441;0.0229322;61.98
1;0.00417328;0.00413127;0.174007;0.164884;0.015555600000000001;64.6867
1;0.00426683;0.00419663;0.13458599999999998;0.135324;0.0163465;64.4233
1;0.00426764;0.00402705;0.127849;0.15313800000000002;0.0155592;62.2233
1;0.00422056;0.00403606;0.163976;0.166414;0.0149309;64.6667
1;0.00425433;0.00419618;0.13868699999999998;0.146038;0.018662099999999997;64.6867
1;0.00418005;0.00408276;0.15382;0.17383099999999999;0.015344799999999999;62.5
1;0.00422822;0.00413026;0.145877;0.137329;0.0137332;64.6267
1;0.00415449;0.0040839;0.141708;0.172489;0.0189113;63.1067
1;0.00426183;0.00406875;0.13606;0.177079;0.0133638;62.2133
1;0.0041702;0.0041511000000000004;0.153693;0.164029;0.0236564;64.4933
1;0.00424328;0.00402702;0.135296;0.153004;0.023490999999999998;65.77
1;0.00424645;0.00416818;0.131049;0.13708199999999998;0.0158322;63.52
1;0.00437023;0.00417682;0.13059;0.167981;0.015715200000000002;62.3033
1;0.00408656;0.00418578;0.135745;0.165905;0.013377000000000002;63.3633
1;0.00414318;0.00406499;0.173087;0.164801;0.020025;64.3433
1;0.00420303;0.00421016;0.159702;0.14761;0.014818200000000002;62.54
1;0.00422076;0.00414034;0.14902;0.148506;0.017430599999999997;62.1867
1;0.00422196;0.00420922;0.162018;0.185107;0.016343299999999998;62.33
1;0.00411251;0.00417742;0.15768;0.150302;0.0142871;65.2867
1;0.0042301000000000005;0.00421078;0.163688;0.151358;0.017593099999999997;64.4767
1;0.00418113;0.00418758;0.159342;0.176056;0.0176543;62.0967
1;0.00416997;0.00418998;0.128282;0.16661199999999998;0.017263999999999998;64.7933
1;0.00430517;0.0041984;0.128584;0.166535;0.0211528;63.5233
1;0.00412535;0.004026699999999999;0.134881;0.16914;0.015562600000000001;62.4933
1;0.00414087;0.00415182;0.139435;0.177975;0.013419399999999998;62.36
1;0.004302899999999999;0.00419109;0.136234;0.150726;0.013210900000000001;65.2867
1;0.00417475;0.00406771;0.15837;0.185367;0.016312899999999998;65.1833
1;0.00421115;0.00416543;0.134671;0.174697;0.0158663;64.84
1;0.00423386;0.00408545;0.146828;0.17446099999999998;0.0153423;63.0767
1;0.00433716;0.00414858;0.16641;0.174262;0.013056100000000001;63.0833
1;0.00425367;0.00420077;0.17156300000000002;0.162498;0.013458600000000001;62.4167
1;0.00416344;0.00417446;0.136107;0.152948;0.015797799999999997;64.35
1;0.00417462;0.00410936;0.13784100000000002;0.176226;0.0135464;62.46
1;0.00420729;0.00417605;0.165626;0.170311;0.016345099999999998;62.8067
1;0.00425825;0.00416972;0.15198299999999998;0.18188800000000002;0.0134645;62.0667
1;0.00410055;0.00422096;0.156582;0.149032;0.0170351;64.02
1;0.00412236;0.00403089;0.132128;0.135479;0.0195516;64.6867
1;0.00409842;0.00419357;0.135959;0.183623;0.0176178;64.2
1;0.00424991;0.00419323;0.13583;0.176172;0.015534899999999999;63.1867
1;0.00433748;0.00418693;0.17494200000000001;0.177269;0.016149;65.03
1;0.00417287;0.00406392;0.13263599999999998;0.135687;0.0144049;63.14
1;0.00417041;0.00416177;0.139287;0.15523599999999999;0.0234773;64.1067
1;0.00424439;0.00411236;0.14866600000000002;0.13551400000000002;0.0160703;62.9467
1;0.00417792;0.00418521;0.17413199999999998;0.16386199999999998;0.0161018;62.73
1;0.00413762;0.00408452;0.16839200000000001;0.170032;0.0154865;64.6867
1;0.00427269;0.00411112;0.141906;0.155617;0.0181071;62.4933
1;0.00414979;0.0042041000000000005;0.17004;0.156651;0.0232608;64.8833
1;0.00429276;0.00424044;0.17119700000000002;0.15473599999999998;0.0139494;64.7833
1;0.00427928;0.00403614;0.137878;0.16488;0.014273300000000001;63.68
1;0.0042564;0.0041746000000000005;0.153194;0.174535;0.015778;64.61
1;0.00417986;0.00413331;0.142062;0.164708;0.0144638;64.6433
1;0.00422785;0.00422432;0.147225;0.159961;0.0183899;62.35
1;0.00432906;0.00415129;0.165108;0.152075;0.0132847;62.2067
1;0.00426028;0.00416476;0.148653;0.15147;0.019475299999999997;64.6867
1;0.00422332;0.00406346;0.159582;0.16551;0.0136;64.5167
1;0.00412466;0.00404269;0.162933;0.160137;0.0149827;62.7633
1;0.0041423;0.00410289;0.137542;0.14745;0.0242329;62.5867
1;0.00418449;0.00412861;0.13781600000000002;0.15216;0.0180507;62.73
1;0.00417269;0.00421558;0.140283;0.166001;0.015500299999999998;62.1133
1;0.0042561000000000005;0.00407879;0.135283;0.1858;0.0235507;62.74
1;0.00416285;0.00414238;0.134272;0.174564;0.0154404;62.4933
1;0.00415741;0.00422134;0.14919000000000002;0.17058099999999998;0.01875;64.5767
1;0.0041332999999999995;0.00408944;0.163599;0.171571;0.015681200000000003;64.54
1;0.00416255;0.00413837;0.14769200000000002;0.1709;0.015125;62.21
1;0.00419738;0.00412275;0.164925;0.155356;0.0164466;63.93
1;0.00431088;0.0041276;0.160474;0.174948;0.018076;62.03
1;0.00418266;0.00410737;0.13428199999999998;0.158001;0.0149819;64.7633
1;0.00426643;0.00412895;0.153692;0.174569;0.0191261;64.32
1;0.00418487;0.00416793;0.132876;0.16263;0.0165887;63.6433
1;0.00423902;0.00414395;0.132222;0.137277;0.0207647;61.99
1;0.00428129;0.00402986;0.15093299999999998;0.184799;0.0146566;63.7733
1;0.00430357;0.00409223;0.138872;0.18325;0.0217383;62.4933
1;0.0041064;0.00421079;0.127979;0.159629;0.0132257;63.32
1;0.00410101;0.00403996;0.134489;0.16856300000000002;0.0134528;65.3067
1;0.00417566;0.00404962;0.13537000000000002;0.14006300000000002;0.0157202;62.0767
1;0.00421792;0.00402678;0.14800000000000002;0.163777;0.0159026;64.44
1;0.00421344;0.00418834;0.147447;0.137147;0.013315500000000001;62.1733
1;0.00414754;0.00420677;0.13123900000000002;0.15242999999999998;0.023172099999999998;63.43
1;0.00431936;0.00421441;0.136884;0.16231900000000002;0.0186942;63.04
1;0.00416015;0.00411335;0.15929400000000002;0.163607;0.017531099999999997;64.3
1;0.00421853;0.00415825;0.13478099999999998;0.182823;0.016833;64.7833
1;0.00419717;0.00414393;0.16387100000000002;0.150307;0.0170296;64.06
1;0.00418056;0.00412195;0.17088699999999998;0.174597;0.0157935;62.7667
1;0.0042896;0.00405084;0.141981;0.158833;0.017477799999999998;62.25
1;0.00427285;0.00417434;0.14713800000000002;0.176618;0.013345500000000001;62.2433
1;0.00426201;0.00407683;0.147898;0.16225699999999998;0.015877000000000002;62.0733
1;0.00413452;0.00415124;0.166249;0.165963;0.013316999999999999;62.2133
1;0.00429619;0.00408613;0.173289;0.172395;0.0157399;65.1333
1;0.00424444;0.00416391;0.162616;0.16256099999999998;0.0162513;63.88
1;0.00416547;0.00407882;0.16278299999999998;0.16889;0.017610400000000002;63.0867
1;0.00436467;0.00408747;0.160025;0.149332;0.0181292;65.2867
1;0.00423815;0.004118600000000001;0.13188;0.170714;0.0138017;62.1967
1;0.00416919;0.0041957999999999995;0.162751;0.181766;0.017059599999999998;62.77
1;0.00413125;0.00416668;0.16661099999999998;0.13858099999999998;0.019165099999999997;64.8933
1;0.00418514;0.00408556;0.144176;0.16404100000000002;0.013288299999999998;62.7967
1;0.00415962;0.00416218;0.174778;0.137982;0.015168700000000002;64.14
1;0.00416547;0.0042165;0.13426300000000002;0.16512000000000002;0.017490000000000002;63.15
1;0.00418162;0.00419593;0.156048;0.165969;0.0133334;62.03
1;0.00409582;0.00420039;0.128254;0.15366400000000002;0.0208587;62.55
1;0.00415692;0.00416772;0.16038;0.184696;0.013900799999999998;64.6867
1;0.00412489;0.00420956;0.14866600000000002;0.182548;0.013583000000000001;65.2867
1;0.0043683;0.0040236;0.15598;0.137442;0.0244416;62.6767
1;0.00435317;0.00420914;0.166697;0.170522;0.0216007;62.4933
1;0.00416757;0.00413997;0.136907;0.150076;0.0136671;64.6867
1;0.00411399;0.00402232;0.162421;0.159071;0.0235101;64.3733
1;0.00414116;0.00417942;0.151385;0.178014;0.020566400000000002;62.2133
1;0.00425974;0.00408302;0.15043299999999998;0.16308499999999998;0.021549400000000003;63.2533
1;0.00418641;0.00421588;0.174;0.141458;0.015643;65.0533
1;0.00416951;0.00413662;0.14664100000000002;0.173449;0.013623900000000001;64.5567
1;0.00417829;0.00413568;0.13905499999999998;0.16783399999999998;0.013087200000000002;62.6433
1;0.00412072;0.00413412;0.144011;0.16325499999999998;0.0233713;63.0533
1;0.00418029;0.00416348;0.164457;0.16021;0.014561500000000002;62.44
1;0.00424461;0.00415807;0.171158;0.13777999999999999;0.016271;62.1833
1;0.00419814;0.00403036;0.16125;0.176989;0.0235567;62.1233
1;0.00424201;0.00417674;0.162777;0.155967;0.016528499999999998;64.7767
1;0.00411002;0.00412122;0.160485;0.179155;0.020409;62.0633
1;0.00416767;0.00419345;0.147003;0.171828;0.017280599999999997;62.0067
1;0.00422302;0.00409766;0.16097;0.170897;0.014458799999999999;64.55
1;0.0041779;0.00415174;0.135453;0.160076;0.018828;65.0033
1;0.00424226;0.004106899999999999;0.1349;0.162722;0.0205674;63.2267
1;0.00416494;0.00420685;0.134535;0.169405;0.014615799999999998;62.6133
1;0.00427967;0.00411294;0.148584;0.140013;0.015634000000000002;64.2633
1;0.00431442;0.0040922;0.149519;0.139956;0.018546299999999998;62.29
1;0.00423068;0.00406932;0.155377;0.18068;0.015496799999999998;65.7133
1;0.00420063;0.00423699;0.134634;0.166246;0.0154988;62.3967
1;0.00422126;0.00423784;0.136549;0.188158;0.0172826;62.37
1;0.0041175;0.004130600000000001;0.13059300000000001;0.16023800000000002;0.017456599999999996;64.5333
1;0.00416656;0.00416167;0.132267;0.160187;0.0152691;62.2133
1;0.004301;0.0041845;0.145871;0.16813;0.0141266;65.2833
1;0.00426587;0.00406557;0.146714;0.181751;0.0190588;62.2267
1;0.00434127;0.00416323;0.131527;0.148998;0.0141053;63.57
1;0.00420366;0.00422689;0.158351;0.181705;0.0191803;62.62
1;0.00419099;0.00405602;0.146352;0.154973;0.0182165;64.12
1;0.004282800000000001;0.00405645;0.149952;0.137742;0.0193408;62.5133
1;0.00423773;0.00404377;0.130223;0.16106199999999998;0.013742500000000001;64.6867
1;0.00424333;0.00408055;0.167051;0.174564;0.0178922;64.5
1;0.00426394;0.00405925;0.17368499999999998;0.135382;0.015337200000000002;64.19
1;0.00416192;0.00420806;0.136227;0.169215;0.016068600000000002;62.29
1;0.00429799;0.00414012;0.151832;0.158697;0.013200899999999998;62.1833
1;0.00409908;0.00419579;0.162451;0.181911;0.0130947;62.2067
1;0.00428225;0.00420742;0.174095;0.137461;0.0235606;63.7933
1;0.00427893;0.00419978;0.147474;0.153656;0.017611900000000003;62.3867
1;0.00419279;0.0041903999999999995;0.13205999999999998;0.150253;0.020531599999999997;62.3367
1;0.00428898;0.0040907;0.147171;0.17693;0.0221269;65.0567
1;0.00416078;0.00420835;0.164939;0.18848;0.013653799999999999;63.6333
1;0.00418027;0.00417603;0.138159;0.172262;0.0177918;63.3733
1;0.0042859;0.00416163;0.161732;0.155027;0.013081200000000001;64.19
1;0.00421169;0.00415855;0.134951;0.148505;0.0162822;64.6867
1;0.00419512;0.00415892;0.136233;0.187657;0.014068899999999999;65.21
1;0.00436213;0.00413619;0.136194;0.161028;0.013375100000000001;64.8033
1;0.00413366;0.00409027;0.130374;0.14752200000000001;0.014450399999999999;62.7133
1;0.00424959;0.00417868;0.135627;0.166641;0.018900599999999997;65.2867
1;0.004196899999999999;0.00408656;0.146152;0.162395;0.0156555;64.07
1;0.00427785;0.0041025;0.135256;0.17721900000000002;0.0136072;62.2067
1;0.00425463;0.00410763;0.131251;0.179123;0.021353099999999996;62.3333
1;0.00417519;0.0041494999999999995;0.17145;0.148953;0.0156645;62.6133
1;0.00429669;0.00411602;0.16281099999999998;0.169535;0.0132506;64.6867
1;0.00412679;0.00408209;0.15676700000000002;0.15671600000000002;0.0201365;62.03
1;0.00426072;0.00411946;0.147566;0.150558;0.0136184;62.2067
1;0.00423608;0.00411164;0.148833;0.179096;0.015576699999999999;62.2133
1;0.00409457;0.00406982;0.152035;0.178504;0.020926499999999997;65.6033
1;0.00423323;0.00421901;0.172845;0.15553599999999998;0.018815000000000002;62.5933
1;0.00418825;0.00405935;0.151899;0.181969;0.016127700000000002;62.6833
1;0.00410974;0.00410342;0.139319;0.135168;0.015461;62.4733
1;0.00434136;0.00420731;0.13985699999999998;0.156453;0.0234107;62.9133
1;0.00426367;0.00411911;0.151353;0.13966900000000002;0.0174518;62.6733
1;0.00418608;0.00407225;0.15370999999999999;0.161375;0.017737;62.04
1;0.00431143;0.00419128;0.153954;0.155947;0.0169378;62.5033
1;0.00418424;0.00414222;0.136757;0.16403199999999998;0.021663299999999996;63.68
1;0.00415309;0.00404392;0.147172;0.167943;0.017129;63.68
1;0.00423979;0.00416678;0.16404100000000002;0.17993199999999998;0.017643799999999998;62.41
1;0.00433724;0.00421381;0.164244;0.166161;0.0157552;64.89
1;0.00435326;0.00404915;0.160579;0.170525;0.0145982;62.2833
1;0.00415662;0.00410594;0.155314;0.135397;0.018117400000000002;62.1267
1;0.0042628;0.0041023000000000006;0.15808699999999998;0.173929;0.0144225;64.68
1;0.0041782;0.00420647;0.165016;0.135722;0.022363900000000003;63.61
1;0.00425067;0.00418337;0.159404;0.165902;0.013734799999999998;65.2467
1;0.00430635;0.00413016;0.139825;0.13733199999999998;0.020555700000000003;64.6867
1;0.0041794;0.00422974;0.16286;0.13506400000000002;0.0173514;62.4933
1;0.00410681;0.00403521;0.140013;0.17848599999999998;0.018972;62.3033
1;0.00428099;0.00404161;0.13135;0.162355;0.0130634;62.01
1;0.00411139;0.00424517;0.148264;0.183395;0.0170728;62.34
1;0.00408867;0.00404817;0.147572;0.151009;0.0134622;64.11
1;0.0041433;0.00424124;0.168735;0.160249;0.020477099999999998;62.3333
1;0.00426582;0.004184;0.138668;0.185649;0.0169986;62.4933
1;0.00423284;0.00415813;0.15081;0.160079;0.017228599999999997;64.2433
1;0.00433327;0.00413431;0.15920299999999998;0.139997;0.017697099999999997;65.1033
1;0.00416913;0.00406195;0.130696;0.14815799999999998;0.0130977;64.7633
1;0.00428121;0.00416073;0.16398;0.165572;0.0142315;62.3867
1;0.00429195;0.00419247;0.136984;0.168954;0.0195195;64.4333
1;0.00414148;0.00407754;0.171382;0.16541199999999998;0.013760099999999999;64.58
1;0.00416786;0.00419691;0.141872;0.180786;0.016674900000000003;64.6867
1;0.00422874;0.00417996;0.144547;0.166381;0.013851400000000002;62.6433
1;0.00416992;0.00403447;0.134185;0.15502;0.0167273;62.24
1;0.00416428;0.00418999;0.171603;0.155257;0.017458900000000003;64.1867
1;0.00408662;0.00410124;0.132151;0.18221800000000002;0.013500899999999998;62.2067
1;0.00427108;0.00410739;0.13015;0.181294;0.0157239;62.1033
1;0.00411536;0.00418913;0.139835;0.174344;0.0153709;62.2967
1;0.00424906;0.00403451;0.134469;0.187621;0.0171331;65.2667
1;0.00424192;0.00421497;0.14670999999999998;0.148748;0.013827200000000001;64.7967
1;0.00421611;0.00415843;0.152749;0.165989;0.0165398;64.3933
1;0.00416052;0.00417433;0.163943;0.13513599999999998;0.013072899999999998;62.7333
1;0.00418724;0.0041145;0.149561;0.149144;0.023561900000000004;62.7467
1;0.00419351;0.00412202;0.165207;0.166176;0.0216421;62.2733
1;0.00409927;0.00420119;0.147399;0.17743299999999998;0.016326300000000002;62.84
1;0.00416822;0.00419105;0.14139200000000002;0.179645;0.024281999999999998;62.3567
1;0.00417741;0.00419396;0.13101500000000002;0.167748;0.0222657;62.2133
1;0.00417534;0.00421336;0.152325;0.161192;0.013859200000000002;64.7833
1;0.0042279;0.00423211;0.136466;0.180323;0.019130200000000003;64.3167
1;0.00435902;0.00421477;0.135561;0.16783299999999998;0.013229499999999998;64.3233
1;0.00421628;0.00414475;0.158842;0.16204000000000002;0.023156200000000002;62.2133
1;0.00422301;0.00420896;0.135277;0.171722;0.0189913;62.2133
1;0.00414343;0.00410145;0.154197;0.157443;0.0156584;62.48
1;0.00417937;0.00422892;0.158408;0.146107;0.015556700000000001;64.1733
1;0.00437016;0.00415855;0.131875;0.152997;0.017757299999999997;62.42
1;0.00421404;0.00415599;0.142527;0.171725;0.0178324;64.5367
1;0.00422464;0.00405136;0.162136;0.146233;0.013478;61.95
1;0.00429682;0.00408013;0.162934;0.154435;0.014692400000000001;64.7833
1;0.00417751;0.00409323;0.151418;0.156105;0.0147207;62.5467
1;0.00421751;0.00423985;0.129633;0.186548;0.0143377;62.3933
1;0.00409255;0.00411004;0.172131;0.13727999999999999;0.0157566;63.15
1;0.00416838;0.00409087;0.13611700000000002;0.160888;0.015364500000000001;62.8767
1;0.00410601;0.00407951;0.148963;0.165535;0.0184007;64.4467
1;0.00420939;0.00423439;0.12958699999999998;0.174273;0.0181903;62.08
1;0.00410787;0.00410939;0.149536;0.140177;0.013670400000000001;62.2633
1;0.00408704;0.00412462;0.158309;0.16089900000000001;0.0164046;63.93
1;0.00437026;0.0041148;0.16247799999999998;0.186377;0.0163356;62.34
1;0.00422906;0.00402736;0.12933;0.160207;0.0179915;63.6733
1;0.00436437;0.00417857;0.16934100000000002;0.152228;0.013341299999999999;62.2067
1;0.00416771;0.00416459;0.130467;0.15395999999999999;0.0134815;62.42
1;0.00428691;0.0041199;0.169106;0.13821;0.016074;62.4267
1;0.00431587;0.00415869;0.134497;0.15091500000000002;0.014646600000000001;62.5
1;0.00436605;0.00421037;0.149704;0.161492;0.0165104;63.0933
1;0.00418392;0.004023;0.15398499999999998;0.153158;0.023079;65.0833
1;0.00415509;0.0040817;0.14710499999999999;0.155778;0.014455200000000001;63.36
1;0.00419003;0.00421779;0.146171;0.16479100000000002;0.0168521;62.2067
1;0.0041638000000000005;0.00421073;0.162777;0.165596;0.0155835;63.31
1;0.00421627;0.00412718;0.174569;0.156577;0.0227601;64.22
1;0.00422358;0.00416691;0.166203;0.154603;0.0175262;62.38
1;0.00436703;0.00416285;0.171681;0.180862;0.0160556;63.4733
1;0.00418354;0.00419821;0.133403;0.171252;0.0142755;62.56
1;0.00431709;0.00412872;0.166752;0.14663800000000002;0.014307399999999998;62.63
1;0.00418715;0.00406479;0.13484200000000002;0.13621;0.017528799999999997;62.5467
1;0.00427407;0.00418289;0.166397;0.14899300000000001;0.0182541;62.3533
1;0.00424829;0.00412101;0.138536;0.158408;0.0161082;62.0867
1;0.00409312;0.00410705;0.17268;0.170465;0.016622900000000003;62.8667
1;0.004138800000000001;0.0041267;0.17033299999999998;0.17688299999999998;0.0155565;62.2133
1;0.0041653;0.00415956;0.174099;0.135444;0.0243477;62.02
1;0.00412482;0.0041901;0.162456;0.167856;0.0160157;64.4
1;0.00428674;0.00419226;0.13356600000000002;0.15518900000000002;0.013730899999999999;64.6867
1;0.00410611;0.0041308;0.165963;0.154305;0.0206476;65.2533
1;0.00424138;0.00411639;0.157995;0.181794;0.0197012;65.2867
1;0.00417147;0.00413104;0.174551;0.14567;0.0235356;64.5867
1;0.00436395;0.00410577;0.164596;0.175535;0.0139879;62.3
1;0.00419686;0.00421014;0.14893499999999998;0.172218;0.0161216;62.6533
1;0.0041732;0.00418142;0.174594;0.166108;0.0193828;62.01
1;0.00414664;0.00418924;0.149647;0.17093699999999998;0.0172551;62.5867
1;0.00421732;0.00409188;0.171175;0.175479;0.022627200000000004;65.2767
1;0.00420717;0.00404761;0.172996;0.159653;0.0145761;64.6867
1;0.00412007;0.00407789;0.131916;0.174072;0.0136695;65.7033
1;0.00427885;0.00418055;0.163326;0.185159;0.0204417;62.2067
1;0.00417726;0.00415635;0.173481;0.175406;0.0157067;62.4067
1;0.00413261;0.00412055;0.128707;0.17213;0.013492500000000001;63.36
1;0.00413736;0.00406864;0.16492;0.158201;0.013672;64.71
1;0.00433054;0.00411691;0.153919;0.15531099999999998;0.015469299999999998;63.44
1;0.00416228;0.00412923;0.174144;0.165424;0.018051400000000002;63.65
1;0.00410392;0.00411921;0.146483;0.1496;0.0155782;64.26
1;0.00423707;0.00420643;0.13530899999999998;0.156723;0.016038399999999998;64.69
1;0.00431216;0.00414137;0.14030499999999999;0.166088;0.013211600000000002;63.3067
1;0.00428107;0.00416166;0.174601;0.146794;0.0132512;62.2133
1;0.00428282;0.00409615;0.151811;0.154675;0.0176423;64.4733
1;0.00428187;0.00413075;0.132063;0.169562;0.0232513;63.4233
1;0.00410537;0.00402757;0.135275;0.14820999999999998;0.0155113;62.5133
1;0.00413962;0.00423705;0.173251;0.143697;0.015731600000000002;65.0167
1;0.00418441;0.00406795;0.153826;0.16364800000000002;0.016012600000000002;62.5067
1;0.004213199999999999;0.00405371;0.159183;0.149116;0.016064500000000002;64.88
1;0.00426264;0.00411343;0.135326;0.176137;0.0162072;65.4267
1;0.00433851;0.00406918;0.137712;0.138958;0.0157652;62.8767
1;0.00416567;0.00409292;0.162936;0.17799500000000001;0.0246766;64.2633
1;0.00433011;0.00404287;0.164883;0.165374;0.017096200000000002;62.2333
1;0.00426104;0.00424042;0.15112899999999999;0.134499;0.0160407;62.1067
1;0.0042123;0.00420578;0.149633;0.16652;0.0148797;64.7833
1;0.00428113;0.00410266;0.131448;0.170845;0.0156651;62.93
1;0.00432464;0.00406221;0.154051;0.14995799999999998;0.0184422;62.2133
1;0.00427053;0.00406907;0.166328;0.181894;0.013669299999999999;62.3667
1;0.00416737;0.00421349;0.138981;0.163328;0.021887900000000002;63.84
1;0.00425973;0.00408519;0.13230699999999998;0.16508;0.0161316;62.82
1;0.00434813;0.00404899;0.136224;0.149061;0.0235584;62.6533
1;0.00411822;0.00417506;0.128012;0.176148;0.017531;62.7033
1;0.00435773;0.0041266;0.13612;0.139045;0.0136608;64.3133
1;0.00417657;0.00418102;0.143717;0.166321;0.0158067;65.1667
1;0.00416014;0.00411684;0.138158;0.157693;0.017699799999999998;64.58
1;0.00417665;0.00418577;0.134534;0.152649;0.0194428;64.52
1;0.00437174;0.00403925;0.171489;0.163304;0.0212041;64.0933
1;0.00415732;0.00417775;0.15370699999999998;0.172544;0.0163816;62.1633
1;0.00417815;0.00415368;0.167489;0.183008;0.0163072;64.7867
1;0.00410414;0.0041216000000000004;0.13853900000000002;0.165749;0.0144936;64.7833
1;0.00412322;0.00416261;0.15377000000000002;0.15801400000000002;0.0161209;64.4067
1;0.00416574;0.00407657;0.151307;0.152314;0.0187669;63.8067
1;0.00411818;0.00417706;0.140897;0.16577999999999998;0.0136701;62.15
1;0.00412928;0.00410179;0.163113;0.151042;0.0226706;63.81
1;0.00415324;0.0042092;0.15931900000000002;0.17427;0.0134392;64.2
1;0.00415534;0.00419962;0.150826;0.175622;0.0161783;62.98
1;0.00412907;0.00410429;0.16275699999999999;0.135431;0.0174787;64.8733
1;0.00431911;0.00412767;0.146671;0.155297;0.0137032;64.8233
1;0.00429025;0.00411382;0.143646;0.14146;0.0235677;64.76
1;0.00424963;0.00414903;0.14260599999999998;0.165572;0.015726300000000002;62.7033
1;0.0043705;0.00420351;0.13433;0.178265;0.014504900000000001;62.52
1;0.00421925;0.00410949;0.160804;0.162273;0.0162966;62.26
1;0.00431567;0.00421126;0.16789300000000001;0.137031;0.0175706;62.7
1;0.00414565;0.0042073;0.163393;0.135517;0.0154299;62.0867
1;0.0041753;0.00419582;0.148675;0.182071;0.020548900000000002;62.5167
1;0.004224100000000001;0.00402886;0.171785;0.138105;0.0239672;63.05
1;0.00415965;0.00402818;0.15933599999999998;0.186178;0.0139879;63.1633
1;0.00431766;0.00403281;0.136128;0.156567;0.0222079;64.9833
